x,y
2,-0.5526878124978563
3,1.6158729203750686
5,0.5207343565840956
7,0.4885757643068085
9,-0.9349020056442233
4,0.3479938198715758
4,0.14917647203880657
3,0.7160330735447062
9,-0.40045264014815835
1,-2.0913457801206037
1,0.09323213219516241
5,-0.9187094605153241
6,0.8642323658273512
6,-0.523251803313199
3,-0.16946011275530554
10,0.11844329375451094
8,-0.651083537951084
8,0.6596353295165067
10,0.7454425060651237
9,1.4995460594480075
5,0.10906340864092276
3,0.003268762961859612
2,-0.43116292755053776
5,0.44551729422444253
4,-0.4347249697187084
9,-0.6964497396128358
3,-2.2396720528863323
4,1.0480703761344705
10,-0.9401410663059757
8,1.4796320625268558
3,-0.8144673572854839
7,0.6011040012274509
9,1.5076906478897552
6,-0.0221599377002426
8,-1.5420884132652337
6,0.6526893509881976
6,-0.42917160868311927
6,0.5565726415195089
5,1.4277823130451992
3,-3.3722013299903093
3,1.0664752664266393
6,0.26804987575224126
7,-1.5174342061091217
1,-1.1459628330512348
7,-1.1595858404223525
10,-1.5048044719646239
2,-1.3405232724709264
9,0.7136897026687014
4,-0.15512521355739398
6,0.5206829467462885
2,-1.1028838477259586
9,1.6525912646556349
9,-1.0661614497180545
7,-0.07412234761412444
5,2.000584684576623
6,1.2914012792329865
1,-0.6673302498285762
2,-0.05181717387753916
1,0.7834244028037826
4,0.7017843417583699
1,0.4990131800339327
7,0.3118360046676262
1,1.054440989158537
10,0.19095457157183685
1,-1.1699894149746342
10,-0.4535338798297075
8,0.3094784216013961
7,1.5810921982957198
9,-1.2169492822031687
2,0.25808668485473857
4,-1.1164680790638903
9,0.5728887458199027
10,1.6639258433553898
8,-0.7107597513557656
6,1.5570072580666097
9,-0.5148378118672483
3,-0.9648147313953134
8,-0.5849100408290044
9,-1.1712201687426114
10,0.7577281808447995
4,-1.3774356810434683
2,0.7904838127856425
3,-0.4977588898270599
6,0.5424188370480519
2,-1.5304403504024389
4,0.36231403084513325
3,-0.2508391580457598
6,-1.1750470155711614
7,1.530610220088578
7,0.9499332221734964
7,2.1366228775111455
10,1.4345788735178464
4,-0.8601567376489087
9,1.532594819730713
10,1.545528789345131
6,-0.17379457024640196
9,-0.7942871933159192
8,1.3759074132477378
6,1.1472007357475187
3,0.2222924442620303
